From_Date, region_id, region_name, Company_Id, Company_Name, profitcenter_id, Profitcenter_Name, usr_Id, Level, STATUS, Total Sales, Credit App#, Sales$-Fin, Avg Ticket Sale, BEDDING SALES, Protection SALES, DELIVERY SALES, Drop Ship Ticket, UPS, Postive Sales, Actual_PrevYear, LastYearSales, Traffic Count, Traffic Count PrevYear, Sales YOY, Gross Margin, Effective Margin, $ Discount, Apps to Traffic, SPG, Sales Count, Avg Item Count, Finance Avg Ticket, Non Fin Avg Ticket, UPS Closing Rate, Traffic YOY
05/05/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,8259.77,4.00,3338.81,2784.94,1391.22,NULL,NULL,NULL,NULL,8749.75,2.00,NULL,30.00,38.00,NULL,54.85,54.74,2665.71,13.33,275.33,9.00,3.22,509.81,812.99,0.00,-21.05
05/06/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,7002.83,0.00,529.04,2675.12,0.00,NULL,NULL,NULL,NULL,5532.93,0.00,NULL,21.00,12.00,NULL,45.98,45.80,3296.59,0.00,333.47,7.00,3.00,105.81,700.56,0.00,75.00
05/07/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,2025.76,0.00,599.99,815.08,599.00,NULL,NULL,NULL,NULL,2025.76,0.00,NULL,15.00,20.00,NULL,31.32,30.59,793.15,0.00,135.05,5.00,1.60,0.00,356.44,0.00,-25.00
05/08/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,2179.72,1.00,0.00,1396.77,0.00,NULL,NULL,NULL,NULL,2114.92,4.00,NULL,21.00,16.00,NULL,40.73,40.94,1088.74,4.76,103.80,3.00,2.67,0.00,704.97,0.00,31.25
05/09/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,7129.42,4.00,1373.90,4147.43,114.50,NULL,NULL,NULL,NULL,5999.42,1.00,NULL,29.00,21.00,NULL,36.24,34.47,3839.07,13.79,245.84,9.00,2.67,686.95,452.55,0.00,38.10
05/10/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,14253.80,5.00,9863.23,3688.97,1234.19,NULL,NULL,NULL,NULL,15901.74,2.00,NULL,71.00,21.00,NULL,40.39,40.27,7604.06,7.04,200.76,15.00,2.73,1643.87,754.81,0.00,238.10
05/11/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,6611.27,3.00,1498.96,4496.88,0.00,NULL,NULL,NULL,NULL,6421.28,1.00,NULL,19.00,44.00,NULL,45.92,45.92,2166.34,15.79,347.96,7.00,2.57,374.74,984.46,0.00,-56.82
05/12/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,1951.90,1.00,0.00,1022.45,0.00,NULL,NULL,NULL,NULL,1301.93,5.00,NULL,19.00,17.00,NULL,45.94,45.94,617.90,5.26,102.73,3.00,2.67,0.00,337.98,0.00,11.76
05/13/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,7275.84,4.00,6826.84,2680.45,90.00,NULL,NULL,NULL,NULL,7275.84,0.00,NULL,19.00,20.00,NULL,43.29,41.59,2871.91,21.05,382.94,5.00,4.00,2275.61,224.50,0.00,-5.00
05/14/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,5855.62,1.00,0.00,3376.00,651.00,NULL,NULL,NULL,NULL,4668.24,0.00,NULL,20.00,12.00,NULL,44.49,45.24,2262.93,5.00,292.78,4.00,8.00,0.00,1316.43,0.00,66.67
05/15/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,2951.90,3.00,649.98,2801.91,0.00,NULL,NULL,NULL,NULL,3107.39,0.00,NULL,46.00,20.00,NULL,43.61,43.13,1158.96,6.52,64.17,3.00,2.33,324.99,432.49,0.00,130.00
05/16/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,6245.78,1.00,2509.85,4911.33,1768.99,NULL,NULL,NULL,NULL,6845.76,4.00,NULL,26.00,21.00,NULL,41.79,40.57,3291.88,3.85,240.22,7.00,2.71,501.97,722.65,0.00,23.81
05/17/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,15862.01,6.00,8414.66,8367.01,71.60,NULL,NULL,NULL,NULL,13327.75,2.00,NULL,77.00,13.00,NULL,49.00,45.86,4624.29,7.79,206.00,11.00,2.91,1774.92,784.76,0.00,492.31
05/18/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,7719.15,5.00,5339.34,3632.68,0.00,NULL,NULL,NULL,NULL,7719.15,5.00,NULL,34.00,56.00,NULL,46.66,44.96,2920.90,14.71,227.03,7.00,3.71,1334.84,793.27,0.00,-39.29
05/19/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,10746.84,3.00,5640.85,5697.08,0.00,NULL,NULL,NULL,NULL,7817.12,6.00,NULL,25.00,40.00,NULL,52.38,46.78,5792.64,12.00,429.87,6.00,3.83,1128.17,725.42,0.00,-37.50
05/20/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,3985.53,2.00,6104.63,2657.82,2498.99,NULL,NULL,NULL,NULL,5407.27,1.00,NULL,21.00,30.00,NULL,56.07,51.74,3652.41,9.52,189.79,4.00,3.75,5204.77,67.50,0.00,-30.00
05/21/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,5261.81,3.00,4911.83,-889.30,598.01,NULL,NULL,NULL,NULL,7490.77,0.00,NULL,31.00,15.00,NULL,42.81,44.52,3036.83,9.68,169.74,9.00,2.67,2455.90,525.79,0.00,106.67
05/22/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,10232.23,0.00,5793.42,4471.05,902.58,NULL,NULL,NULL,NULL,10182.24,4.00,NULL,24.00,30.00,NULL,30.70,29.49,7495.99,0.00,426.34,12.00,2.92,875.57,622.35,0.00,-20.00
05/23/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,27448.31,7.00,11669.19,5891.70,2947.51,NULL,NULL,NULL,NULL,28593.33,4.00,NULL,34.00,13.00,NULL,48.02,45.97,11328.55,20.59,807.30,17.00,3.53,1557.28,1344.59,0.00,161.54
05/24/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,25202.28,9.00,15120.04,7754.41,2079.51,NULL,NULL,NULL,NULL,24831.08,1.00,NULL,94.00,28.00,NULL,49.62,48.32,8683.42,9.57,268.11,14.00,5.07,1593.50,1189.66,0.00,235.71
05/25/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,20664.46,6.00,14464.22,9383.11,3305.99,NULL,NULL,NULL,NULL,16176.55,4.00,NULL,51.00,52.00,NULL,47.29,43.25,7729.63,11.76,405.19,12.00,3.50,1247.04,563.66,0.00,-1.92
05/26/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,21332.80,4.00,7828.53,14079.85,7650.01,NULL,NULL,NULL,NULL,24975.64,6.00,NULL,75.00,36.00,NULL,44.40,45.08,9130.75,5.33,284.44,19.00,2.63,711.68,968.57,0.00,108.33
05/27/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,-549.47,1.00,729.97,228.04,0.00,NULL,NULL,NULL,NULL,2086.41,5.00,NULL,23.00,68.00,NULL,91.62,94.27,944.47,4.35,-23.89,3.00,-1.33,182.49,452.15,0.00,-66.18
05/28/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,6884.92,4.00,7089.87,5960.44,609.00,NULL,NULL,NULL,NULL,8476.08,4.00,NULL,23.00,16.00,NULL,49.44,46.74,1973.92,17.39,299.34,6.00,2.00,2363.29,304.50,0.00,43.75
05/29/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,3686.84,1.00,2844.85,3675.86,0.00,NULL,NULL,NULL,NULL,4505.82,2.00,NULL,33.00,11.00,NULL,38.22,37.13,2842.90,3.03,111.72,4.00,4.00,948.28,830.49,0.00,200.00
05/30/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,10645.82,2.00,7043.84,6384.66,2677.96,NULL,NULL,NULL,NULL,9950.82,1.00,NULL,27.00,18.00,NULL,39.13,37.97,7611.65,7.41,394.29,6.00,6.17,2326.28,594.40,0.00,50.00
05/31/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,30802.63,10.00,26563.20,11086.46,4951.11,NULL,NULL,NULL,NULL,27197.26,1.00,NULL,66.00,21.00,NULL,55.93,52.95,7588.80,15.15,466.71,18.00,2.94,2027.76,623.99,0.00,214.29
06/01/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,9731.05,4.00,12976.62,4795.80,-1349.13,NULL,NULL,NULL,NULL,14437.92,5.50,NULL,36.00,49.00,NULL,33.32,29.39,9279.25,11.11,270.31,8.00,4.63,2162.77,292.26,0.00,-26.53
06/02/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,20085.28,3.00,19385.79,12790.82,11317.16,NULL,NULL,NULL,NULL,20085.28,4.00,NULL,33.00,30.00,NULL,55.28,51.04,3643.19,9.09,608.64,6.00,4.83,3230.97,699.49,0.00,10.00
06/03/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,889.00,0.00,0.00,1878.00,0.00,NULL,NULL,NULL,NULL,889.00,0.00,NULL,13.00,19.00,NULL,65.43,65.43,0.95,0.00,68.38,1.00,5.00,0.00,888.99,0.00,-31.58
06/04/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,4495.83,1.00,2489.86,2262.42,299.99,NULL,NULL,NULL,NULL,4495.83,1.00,NULL,12.00,7.00,NULL,48.38,47.43,1222.94,8.33,374.65,5.00,2.20,1444.93,401.50,0.00,71.43
06/05/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,-340.04,1.00,0.00,-440.03,-2199.00,NULL,NULL,NULL,NULL,1858.96,2.00,NULL,15.00,14.00,NULL,168.57,168.57,1120.97,6.67,-22.67,3.00,1.00,0.00,619.65,0.00,7.14
06/06/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,2218.01,1.00,1280.00,2047.02,0.00,NULL,NULL,NULL,NULL,2597.98,1.00,NULL,19.00,19.00,NULL,25.46,25.24,1701.81,5.26,116.74,4.00,1.50,0.00,658.99,0.00,0.00
06/07/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,24304.40,2.00,3779.89,13474.52,2826.99,NULL,NULL,NULL,NULL,24714.40,2.00,NULL,70.00,20.00,NULL,46.82,46.35,10077.94,2.86,347.21,11.00,6.00,755.98,1912.23,0.00,250.00
06/08/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,18377.84,4.00,13143.08,12067.45,3039.28,NULL,NULL,NULL,NULL,18327.85,4.00,NULL,39.00,57.00,NULL,51.65,50.42,5486.23,10.26,471.23,11.00,4.27,2082.35,980.62,0.00,-31.58
06/09/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,7524.22,1.00,2649.30,3882.00,0.00,NULL,NULL,NULL,NULL,8664.08,3.00,NULL,29.00,39.00,NULL,62.41,62.31,1035.45,3.45,259.46,9.00,1.78,529.86,844.14,0.00,-25.64
06/10/2025,2,East,3,Greensboro,51,Greensboro Outlet,NULL,1,W,3328.81,1.00,3328.81,2998.82,1844.99,NULL,NULL,NULL,NULL,3328.81,6.00,NULL,53.00,33.00,NULL,64.40,64.40,116.15,1.89,62.81,1.00,3.00,3328.81,0.00,0.00,60.61
05/01/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/02/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/03/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,731.99,0.00,0.00,244.00,40.00,NULL,NULL,NULL,NULL,731.99,0.00,NULL,0.00,0.00,NULL,15.82,15.82,0.00,0.00,0.00,3.00,2.33,0.00,183.00,0.00,0.00
05/04/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,3.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/05/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/06/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/07/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/08/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/09/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/10/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,598.00,0.00,0.00,598.00,0.00,NULL,NULL,NULL,NULL,598.00,0.00,NULL,0.00,0.00,NULL,30.99,30.99,0.00,0.00,0.00,1.00,4.00,0.00,299.00,0.00,0.00
05/11/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,3.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/12/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/13/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/14/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/15/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/16/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/17/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,1464.99,0.00,0.00,366.25,99.00,NULL,NULL,NULL,NULL,1464.99,1.00,NULL,0.00,0.00,NULL,23.40,23.40,0.00,0.00,0.00,4.00,2.25,0.00,366.25,0.00,0.00
05/18/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/19/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/20/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/21/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/22/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/23/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/24/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,100.00,0.00,0.00,100.00,0.00,NULL,NULL,NULL,NULL,100.00,0.00,NULL,0.00,0.00,NULL,-73.24,-73.24,0.00,0.00,0.00,1.00,1.00,0.00,100.00,0.00,0.00
05/25/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,2.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/26/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/27/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/28/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/29/2025,3,Region 3,2,Tallahassee,3,NULL,NULL,1,W,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,NULL,0.00,0.00,NULL,0.00,0.00,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05/01/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,13596.75,4.00,7278.89,5515.55,2947.96,NULL,NULL,NULL,NULL,13346.76,2.00,NULL,29.00,20.00,NULL,65.58,60.32,1328.04,13.79,468.85,4.00,5.25,3639.44,3033.94,0.00,45.00
05/02/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,16998.16,6.00,13579.64,5245.39,1198.98,NULL,NULL,NULL,NULL,13828.24,5.50,NULL,47.00,28.00,NULL,61.79,59.91,209.11,12.77,361.66,11.00,2.82,906.63,932.05,0.00,67.86
05/03/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,44110.96,9.00,8543.76,13718.17,349.99,NULL,NULL,NULL,NULL,42707.01,2.00,NULL,74.00,38.00,NULL,60.07,58.19,3477.71,12.16,596.09,18.00,5.22,718.44,1853.74,0.00,94.74
05/04/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,25633.18,5.00,13389.61,12837.93,2774.00,NULL,NULL,NULL,NULL,23513.20,9.00,NULL,40.00,56.00,NULL,64.39,59.81,739.92,12.50,640.83,11.00,4.09,2231.60,1446.23,0.00,-28.57
05/05/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,11497.50,2.00,2979.92,3158.40,3408.00,NULL,NULL,NULL,NULL,13987.49,3.00,NULL,32.00,28.00,NULL,55.81,59.63,2050.18,6.25,359.30,8.00,2.88,2979.92,2177.51,0.00,14.29
05/06/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,21244.56,2.00,18138.69,11342.27,0.00,NULL,NULL,NULL,NULL,19923.66,1.00,NULL,36.00,27.00,NULL,64.22,57.24,412.04,5.56,590.13,7.00,4.57,2748.12,572.49,0.00,33.33
05/07/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,9404.67,4.00,5997.84,4812.80,1837.99,NULL,NULL,NULL,NULL,7257.74,5.00,NULL,34.00,33.00,NULL,49.24,43.04,3962.95,11.76,276.61,5.00,3.60,5997.83,629.96,0.00,3.03
05/08/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,7818.68,6.00,6198.74,2616.50,279.00,NULL,NULL,NULL,NULL,9938.56,1.00,NULL,38.00,23.00,NULL,62.94,59.08,1189.86,15.79,205.75,11.00,2.55,1237.74,504.27,0.00,65.22
05/09/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,6563.73,3.00,4979.91,2822.70,-1798.95,NULL,NULL,NULL,NULL,11793.72,4.00,NULL,28.00,34.00,NULL,65.27,71.28,1134.87,10.71,234.42,6.00,3.83,2273.29,2486.92,0.00,-17.65
05/10/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,16944.49,5.00,14604.63,9447.53,2137.49,NULL,NULL,NULL,NULL,17524.48,3.00,NULL,80.00,33.00,NULL,61.87,53.46,1484.17,6.25,211.81,9.00,2.89,7302.32,1006.61,0.00,142.42
05/11/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,7997.86,3.00,7753.87,7327.88,1468.99,NULL,NULL,NULL,NULL,8153.85,6.00,NULL,35.00,68.00,NULL,60.64,58.58,771.00,8.57,228.51,3.00,4.00,3876.93,200.00,0.00,-48.53
05/12/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,6245.78,2.00,2819.96,5856.81,-219.00,NULL,NULL,NULL,NULL,6559.33,3.00,NULL,31.00,31.00,NULL,68.26,67.46,-160.94,6.45,201.48,4.00,2.50,1409.98,1479.61,0.00,0.00
05/13/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,6958.78,5.00,3059.85,5025.84,0.00,NULL,NULL,NULL,NULL,5753.36,0.00,NULL,33.00,22.00,NULL,54.24,50.86,1250.92,15.15,210.87,4.00,4.50,313.73,974.74,0.00,50.00
05/14/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,4659.86,4.00,4149.91,4089.89,0.00,NULL,NULL,NULL,NULL,4909.84,3.00,NULL,42.00,31.00,NULL,61.51,58.93,769.01,9.52,110.95,4.00,2.00,2074.95,253.31,0.00,35.48
05/15/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,25438.78,3.00,23318.93,13879.33,1499.00,NULL,NULL,NULL,NULL,23966.42,2.00,NULL,41.00,29.00,NULL,57.85,56.20,2319.49,7.32,620.46,10.00,5.00,5461.62,529.98,0.00,41.38
05/16/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,18527.82,3.00,12526.89,10744.42,4727.00,NULL,NULL,NULL,NULL,19631.70,1.00,NULL,35.00,30.00,NULL,59.49,56.80,3878.90,8.57,529.37,10.00,2.70,1565.85,1184.15,0.00,16.67
05/17/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,31455.12,8.00,22159.26,17416.52,2078.00,NULL,NULL,NULL,NULL,29215.29,4.50,NULL,67.00,29.00,NULL,63.78,59.69,1401.68,11.94,469.48,12.00,4.83,2634.81,1627.36,0.00,131.03
05/18/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,7119.91,4.00,6969.92,6469.93,0.00,NULL,NULL,NULL,NULL,7119.91,10.50,NULL,34.00,79.00,NULL,58.34,53.47,1529.90,11.76,209.41,3.00,4.33,3484.96,149.99,0.00,-56.96
05/19/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,19557.87,4.00,16980.81,9355.28,6852.96,NULL,NULL,NULL,NULL,20127.72,4.00,NULL,33.00,34.00,NULL,59.18,57.95,2819.70,12.12,592.66,8.00,2.75,1997.85,1036.22,0.00,-2.94
05/20/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,17024.14,6.00,8404.63,6277.66,2999.00,NULL,NULL,NULL,NULL,17523.13,5.00,NULL,38.00,37.00,NULL,59.32,56.22,745.00,15.79,448.00,6.00,6.00,2801.54,3039.51,0.00,2.70
05/21/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,4700.49,1.00,2761.47,2350.16,1678.99,NULL,NULL,NULL,NULL,6390.57,4.00,NULL,48.00,37.00,NULL,62.57,61.42,625.94,2.08,97.93,4.00,3.00,4233.84,1078.37,0.00,29.73
05/22/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,19365.63,4.00,11637.84,6683.69,2688.00,NULL,NULL,NULL,NULL,17648.21,2.50,NULL,36.00,26.00,NULL,61.21,57.76,829.98,11.11,537.93,8.00,2.75,1879.78,1873.76,0.00,38.46
05/23/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,66184.51,11.00,49289.79,22795.78,16708.96,NULL,NULL,NULL,NULL,61935.25,4.00,NULL,72.00,32.00,NULL,62.56,58.31,10579.75,15.28,919.23,23.00,4.09,2751.93,1059.00,0.00,125.00
05/24/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,56050.95,11.00,25384.81,21081.02,7810.21,NULL,NULL,NULL,NULL,53168.79,5.00,NULL,92.00,51.00,NULL,61.60,59.72,6523.08,11.96,609.25,21.00,5.00,1363.04,2101.80,0.00,80.39
05/25/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,43754.07,9.00,39023.44,33231.14,10732.77,NULL,NULL,NULL,NULL,35832.50,9.00,NULL,58.00,80.00,NULL,59.98,55.74,8085.68,15.52,754.38,11.00,6.82,2916.23,625.67,0.00,-27.50
05/26/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,40846.27,9.00,22157.58,17395.46,7003.14,NULL,NULL,NULL,NULL,47896.33,7.00,NULL,72.00,47.00,NULL,59.36,59.41,9693.45,12.50,567.31,19.50,3.74,1222.84,1809.31,0.00,53.19
05/27/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,13219.57,4.00,4395.47,3443.89,-0.01,NULL,NULL,NULL,NULL,14445.78,6.00,NULL,34.00,61.00,NULL,46.78,47.38,2273.63,11.76,388.81,11.00,2.73,1086.85,990.59,0.00,-44.26
05/28/2025,1,West,1,Mobile,1,Mobile,NULL,1,W,27585.52,2.00,3739.88,24224.40,1706.42,NULL,NULL,NULL,NULL,27349.18,2.00,NULL,29.00,36.00,NULL,61.26,61.87,3885.75,6.90,951.22,5.00,18.00,242.82,4315.38,0.00,-19.44
